"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Schizoid","Strangerhood","0.715","0.338","0.393","0.91","7","0.116","-24.532","1","0.532","105.005","0.0654","0"
"Willie Bobo","It's Not Unusual","0.796","0.769","0.425","5.56E-4","0","0.108","-12.653","1","0.0765","104.698","0.929","0"
"Johnny Pearson","Running Sabotage","0.25","0.61","0.53","0.742","5","0.108","-14.401","1","0.0272","108.825","0.525","1"
"Alexis HK","Maudits anglois","0.635","0.576","0.636","0.0","11","0.305","-12.549","0","0.151","79.936","0.389","0"
"The Family Stand","The Education Of Jamie","0.0142","0.432","0.564","2.41E-5","9","0.128","-9.361","0","0.041","123.315","0.334","0"
"Buddy Johnson","Because - Part 1","0.981","0.251","0.171","0.0152","1","0.0609","-8.443","1","0.0306","87.668","0.152","0"
"Andy & Lucas","Dios Bendiga","0.332","0.656","0.935","0.0","1","0.123","-3.324","0","0.118","143.844","0.659","0"
"Blind Willie Johnson","If I Had My Way I'd Tear This Building Down","0.984","0.449","0.377","0.0538","9","0.141","-13.655","0","0.0983","165.622","0.592","1"
"Fito Paez","La Ley De La Vida","0.341","0.711","0.769","0.0","11","0.454","-6.058","0","0.037","124.946","0.75","0"
"Wet Wet Wet","Goodnight Girl","0.728","0.271","0.191","0.0","9","0.336","-15.844","1","0.0313","179.526","0.435","0"
"Jacob Young","Print","0.735","0.387","0.281","0.927","2","0.167","-21.745","0","0.0402","129.787","0.497","0"
"Rhian Sheehan","An Afternoon On the Moon (Jet Jaguar's Remix)","0.0343","0.817","0.197","0.674","0","0.281","-12.175","0","0.049","99.009","0.0457","0"
"The Fabulous Thunderbirds","Rainin' In My Heart","0.00409","0.389","0.517","0.0101","4","0.157","-7.828","0","0.0354","73.081","0.324","1"
"Chris Vickery","Jokers and Thieves","0.545","0.609","0.547","0.00362","0","0.252","-9.536","1","0.0361","141.976","0.607","0"
"Riviera Regime","Doin' It","0.194","0.822","0.742","1.1E-6","11","0.108","-5.521","0","0.091","93.011","0.579","0"
"Kool Keith","Wanna Be A Star","0.516","0.806","0.87","0.101","0","0.106","-3.257","1","0.248","90.52","0.5","1"
"Kanye West / Adam Levine","Heard 'Em Say","0.0535","0.727","0.696","0.0454","7","0.128","-8.313","0","0.165","95.067","0.559","1"
"Mikey Dread","Hot Cross Bun","0.0856","0.781","0.851","1.21E-6","6","0.179","-7.532","0","0.105","131.932","0.832","0"
"Lou Ann Barton","Please Come Home For Christmas","0.627","0.425","0.307","0.0","3","0.104","-9.821","1","0.0372","174.989","0.269","1"
"Rhian Sheehan","Existing Alone","0.752","0.24","0.488","0.634","1","0.119","-16.478","1","0.136","128.19","0.0879","0"
"Cannon's Jug Stompers","Mule Get Up In The Alley","0.962","0.516","0.303","0.00115","9","0.0899","-16.787","1","0.0361","97.464","0.812","1"
"The Ghost Of Lemora","Reach For The Ground","0.349","0.567","0.831","0.0","9","0.158","-7.248","1","0.0776","136.963","0.573","0"
"Robin Frederick","Calling Dr Zarkov","0.147","0.761","0.558","0.00394","0","0.0613","-12.965","0","0.0351","119.773","0.925","1"
"Y&T","Black Tiger","5.11E-4","0.248","0.907","0.0117","7","0.173","-4.074","0","0.074","154.744","0.452","0"
"Dolores Keane","Telling Me Lies","0.546","0.603","0.337","2.32E-5","9","0.175","-12.708","1","0.0284","114.18","0.139","0"
"Rev. Timothy Wright","I Know A Man","0.151","0.494","0.951","2.92E-6","1","0.536","-6.333","1","0.0632","104.041","0.592","0"
"Earl Hooker","Love Ain't A Play Thing","0.348","0.434","0.448","0.00555","2","0.272","-14.113","1","0.0531","185.069","0.556","0"
"Usher","I'll Show You Love","0.102","0.658","0.747","0.0","11","0.0402","-7.905","0","0.0459","90.206","0.698","0"
"Bob Marley","Small Axe","0.743","0.832","0.531","0.0","10","0.229","-7.386","1","0.225","98.587","0.832","0"
"Shade Sheist / DJ Vice / DJ Echo / Damizza","Holla Boyz Outro","0.0613","0.847","0.546","8.79E-5","6","0.961","-6.639","0","0.28","89.972","0.663","1"
"Placebo","Evalia","0.0109","0.589","0.555","0.00194","6","0.683","-10.829","1","0.0357","97.739","0.6","0"
"A Tribe Called Quest","Scenario","0.112","0.795","0.6","1.71E-4","2","0.111","-14.004","1","0.341","101.78","0.633","1"
"Pentangle","Hole In The Coal","0.569","0.493","0.441","0.753","7","0.191","-14.976","1","0.0416","118.144","0.652","0"
"Jaime Urrutia","Suite nupcial (directo Enjoy 07)","0.00483","0.483","0.902","0.0","11","0.968","-4.312","0","0.0496","146.146","0.705","0"
"Cobra Killer","Kick Jump - Part Jump","0.514","0.406","0.66","0.59","6","0.163","-9.018","1","0.301","128.562","0.295","0"
"Shaman","Battle Of The Tom Tom","8.13E-5","0.72","0.72","0.785","1","0.1","-10.245","0","0.0546","138.012","0.0338","0"
"Nicholas","Poaki","0.265","0.627","0.63","8.45E-5","9","0.244","-12.268","1","0.0384","90.924","0.962","0"
"Marvin Sapp","Smile","0.762","0.584","0.643","0.0","0","0.146","-8.183","1","0.064","96.986","0.53","0"
"Tel Basta","I'm Poured Out Like Water","0.656","0.476","0.502","0.0298","7","0.0933","-12.874","1","0.0312","120.235","0.261","0"
"Teenage Fanclub","The Sun Shines From You","0.00102","0.539","0.902","0.383","8","0.213","-9.214","1","0.0326","127.616","0.886","0"
"Dark Fortress","Ghastly Indoctrination","2.2E-5","0.332","0.813","0.812","1","0.203","-8.311","1","0.0998","115.36","0.0398","0"
"Eddie Turner","Rise","0.0101","0.57","0.934","0.819","7","0.286","-6.268","1","0.0722","91.131","0.714","0"
"Birmingham Jubilee Singers","Toot Toot Dixie Bound","0.966","0.656","0.266","0.0","10","0.0567","-10.167","1","0.165","82.06","0.634","0"
"Jimmy Wakely","Midnight Wind","0.898","0.528","0.171","0.0","5","0.112","-12.018","1","0.0291","88.454","0.476","0"
"Jeff & Sheri Easter","There Is a Way","0.354","0.544","0.843","1.74E-6","9","0.238","-7.921","1","0.0382","156.035","0.825","0"
"X-Raided","Assisted Suicide 2.5","0.0223","0.841","0.478","0.0","7","0.0867","-10.371","1","0.325","84.945","0.535","0"
"Jeff Beck Group","Ice Cream Cakes","0.201","0.419","0.702","0.0222","7","0.0437","-9.767","1","0.0573","146.823","0.781","0"
"Steve Smith","Better Off That Way","0.201","0.437","0.485","2.3E-4","7","0.248","-7.794","1","0.0279","79.99","0.206","1"
"Sugar Minott","Informer","0.21","0.808","0.671","1.48E-6","8","0.138","-6.252","0","0.295","77.531","0.836","0"
"Suzi Quatro","Mama's Boy","0.00109","0.397","0.978","0.38","4","0.062","-6.023","1","0.0911","168.682","0.756","0"
"Gene Latter","Groove It","0.183","0.781","0.732","1.14E-4","3","0.115","-12.683","0","0.055","130.32","0.894","1"
"Kings Of Leon","Genius","0.0275","0.442","0.83","0.0","7","0.218","-5.978","1","0.0478","125.554","0.506","0"
"Christie Hennessy","Roll Back The Clouds","0.952","0.518","0.129","0.0251","9","0.0852","-14.107","1","0.0377","126.381","0.324","1"
"The Stooges","Studio Dialogue (#19)","0.489","0.556","0.177","0.0","0","0.473","-22.488","1","0.73","76.992","0.486","1"
"Flamin' Groovies","Evil Hearted Ada","0.0577","0.543","0.935","0.00138","4","0.0561","-4.691","1","0.0646","118.485","0.723","0"
"Eddie Cantor","That's The Kind Of Baby For Me","0.949","0.675","0.383","0.0","4","0.43","-13.087","0","0.295","110.242","0.722","0"
"Marga Gomez","Introduction","0.901","0.38","0.706","0.411","9","0.983","-12.467","0","0.47","84.541","0.276","0"
"Roberto Roena","Oriza Eh","0.53","0.61","0.754","0.0","8","0.101","-6.204","1","0.0368","127.107","0.973","0"
"Rocio Jurado","Mi Amante Amigo","0.265","0.562","0.282","0.0","9","0.0596","-17.211","0","0.0389","79.706","0.45","0"
"Salieri","Now everybody's gone","0.946","0.401","0.0392","0.613","4","0.115","-19.906","0","0.0469","88.161","0.0562","0"
"Royal S","I.A.I","0.424","0.875","0.608","0.0","4","0.096","-5.938","0","0.368","92.986","0.54","0"
"Everyday Sunday","Wake Up! Wake Up! (Wake Up! Wake Up! Album Version)","1.53E-4","0.485","0.884","0.0","8","0.331","-3.821","1","0.0507","169.968","0.628","0"
"Buckwheat Zydeco","Hot Tamale Baby","0.0354","0.549","0.987","0.364","10","0.0561","-10.788","0","0.0424","122.609","0.706","0"
"Charley Pride","Let The Chips Fall","0.637","0.538","0.342","0.0","5","0.157","-11.323","1","0.0272","100.975","0.582","0"
"Louis Prima & Keely Smith","When You're Smiling - Sheik Of Araby","0.188","0.603","0.688","0.0","7","0.0688","-9.69","0","0.197","117.787","0.803","0"
"Yami Bolo","The Wonders","0.137","0.795","0.401","2.82E-6","1","0.0822","-10.983","1","0.0755","83.377","0.502","0"
"Pardesi","Dama Dam Mast Kalander","0.112","0.66","0.529","3.45E-5","0","0.0882","-19.906","1","0.0537","101.004","0.846","0"
"Crazy Girl","Get Picked Up","0.00356","0.755","0.779","0.16","8","0.356","-5.939","1","0.0431","137.977","0.507","0"
"Les Ogres De Barback","Printemps","0.696","0.646","0.505","0.0246","10","0.0406","-8.339","1","0.0505","148.873","0.886","0"
"Memphis Jug Band","Ambulance Man","0.906","0.696","0.251","0.0","10","0.202","-12.747","1","0.0359","98.041","0.685","1"
"Nelson Ned","La Barca","0.245","0.527","0.702","0.0","2","0.109","-2.848","1","0.0499","78.324","0.444","0"
"Juan Farcik","Laziness","0.00104","0.798","0.857","0.892","7","0.0908","-14.019","1","0.0596","130.024","0.287","0"
"Saigon Kick","ICU","0.17","0.525","0.887","0.108","0","0.836","-9.611","1","0.044","110.286","0.365","0"
"Nicho Hinojosa","Tomame O Dejame","0.453","0.436","0.403","0.0","2","0.109","-7.769","1","0.0507","78.539","0.476","0"
"Michael Jackson","Just A Little Bit Of You","0.57","0.735","0.673","0.0","8","0.0887","-9.703","1","0.0343","110.15","0.919","1"
"X-Raided","Fuckin' Wita Psycho","0.0313","0.87","0.833","0.0","1","0.109","-6.225","1","0.279","89.448","0.784","0"
"The Nelons","Only A Look","0.456","0.228","0.28","0.0","11","0.141","-11.448","1","0.0296","72.09","0.153","1"
"DJ Nasty","Do It","0.149","0.742","0.561","3.64E-5","10","0.107","-8.089","1","0.173","159.974","0.321","1"
"Incubus","Just A Phase","0.15","0.611","0.563","0.547","9","0.539","-7.722","1","0.0291","108.002","0.0938","0"
"Irma Thomas","I'm Gonna Cry Til' My Tears Run Dry","0.615","0.517","0.477","0.0","5","0.598","-9.661","0","0.0363","126.675","0.461","1"
"Sizzla","Love & Devotion","0.136","0.798","0.758","0.0","7","0.107","-6.276","1","0.263","98.822","0.547","0"
"King Curtis with Jack Dupree","Everything's Gonna Be Alright (Live Version)","0.453","0.578","0.549","0.331","5","0.714","-10.493","1","0.0372","78.838","0.816","0"
"Radio Moscow","Broke Down","0.00445","0.386","0.875","0.00175","0","0.24","-6.823","1","0.101","75.896","0.792","0"
"Vusi Mahlasela","Amdokwe","0.777","0.374","0.394","6.34E-6","2","0.373","-10.17","1","0.0295","126.165","0.215","0"
"John D. Loudermilk","Nassau Town","0.466","0.53","0.418","6.62E-5","0","0.158","-9.483","1","0.0301","133.312","0.275","1"
"Tina Ann","Too Late (Orange Factory Extended Mix)","0.0318","0.664","0.949","0.0161","2","0.276","-3.12","1","0.0515","135.001","0.642","0"
"Conjunto Mar Azul","Dime","0.351","0.699","0.472","0.0","2","0.15","-8.907","0","0.0372","97.246","0.772","0"
"Pumpkin Buzzard","The Buzzard's Back in Town (Live)","0.837","0.136","0.995","0.961","7","0.087","-5.968","0","0.279","181.42","0.0351","0"
"Margaret Becker","Look Me In The Eye","0.409","0.512","0.573","2.37E-6","4","0.073","-10.107","1","0.034","75.926","0.42","1"
"William Orbit","Harry Flowers","0.0438","0.583","0.251","0.909","7","0.0749","-21.53","1","0.0352","146.365","0.21","0"
"The Elders","Gonna Take a Miracle","0.0393","0.458","0.855","1.72E-5","7","0.175","-5.732","1","0.0492","145.845","0.806","1"
"Stille Volk","Orgasme Tellurique","0.348","0.549","0.73","2.75E-5","5","0.15","-12.629","1","0.0319","149.971","0.817","0"
"Doug MacLeod","The Sun Shine Down My Way","0.777","0.518","0.193","0.0141","2","0.105","-9.062","1","0.0515","169.181","0.211","0"
"Stevie Ray Vaughan And Double Trouble","Mary Had A Little Lamb","0.0882","0.678","0.493","0.153","8","0.264","-13.782","1","0.0302","122.627","0.914","0"
"L7","This Ain't Pleasure","4.68E-6","0.279","0.923","0.63","2","0.0819","-9.529","0","0.0612","171.71","0.368","0"
"Ma Rainey","Hear Me Talking To You","0.995","0.703","0.153","0.444","11","0.115","-14.16","1","0.195","105.081","0.683","0"
"Bill Perry","Man  On The Side","0.119","0.282","0.652","0.373","9","0.35","-6.353","0","0.0299","109.106","0.432","0"
"Ann Hampton Callaway","Skylark","0.923","0.368","0.144","5.55E-5","10","0.0961","-15.799","1","0.036","98.875","0.0838","0"
"Corey / Shaquille O'Neal","MVP","0.0245","0.796","0.655","0.0","7","0.318","-5.112","0","0.113","131.968","0.738","0"
"Connie Smith","I'll Come Running","0.675","0.616","0.613","3.46E-6","7","0.0657","-7.955","1","0.0458","130.039","0.942","0"
"Uphill Battle","Thresh Hold","1.19E-5","0.37","0.983","0.708","7","0.175","-1.297","1","0.132","108.718","0.1","0"
"Barbara Fairchild","Boulevard In Heaven","0.916","0.27","0.207","0.0","9","0.107","-7.394","1","0.033","173.969","0.154","0"
"Nick Cave & The Bad Seeds","Stagger Lee","0.0514","0.499","0.564","3.55E-4","7","0.0828","-9.184","1","0.0423","154.093","0.659","1"
"Nine Inch Nails","Survivalism","8.92E-4","0.618","0.675","0.216","9","0.133","-5.723","1","0.0679","129.983","0.354","1"
"K-OS","AquaCityBoy","0.0181","0.43","0.914","0.0","10","0.244","-3.81","1","0.239","93.037","0.741","0"
"Pascal Obispo","Chlore","0.208","0.535","0.339","8.84E-4","5","0.234","-13.64","0","0.0315","139.816","0.378","0"
"John Brown","Sarah Palin {I Wanna Lay Pipe}","0.0145","0.57","0.697","0.0","5","0.198","-6.7","1","0.142","173.14","0.486","0"
"Buddy Miles","Santa Claus Is Coming To Town","0.0851","0.641","0.849","0.0","4","0.0768","-6.621","1","0.0457","130.104","0.638","0"
"Tanto Metro & Devonte","Fat Tianne","0.0328","0.948","0.518","0.0","11","0.0721","-7.69","1","0.127","119.885","0.983","0"
"Mau Mau","Neir","0.218","0.534","0.802","4.48E-6","1","0.136","-7.335","1","0.0657","81.094","0.645","0"
"Michael McDonald","Nowhere To Run","0.0337","0.748","0.822","0.0","0","0.321","-4.097","1","0.0403","128.999","0.819","1"
"The Black Crowes","Sting Me","0.00498","0.551","0.973","0.0","0","0.116","-3.722","1","0.0609","129.337","0.643","1"
"Dee Clark","You're Looking Good","0.397","0.599","0.436","0.0","2","0.0694","-14.691","0","0.0562","105.638","0.695","1"
"Cocoa Tea","Cooling Out","0.0328","0.821","0.386","0.0","2","0.0708","-11.867","0","0.12","85.832","0.586","0"
"IYOV","I See War","0.00193","0.262","0.924","0.265","7","0.613","-4.44","0","0.177","100.378","0.0485","0"
"Claw Hammer","Brother Brick Says","0.00122","0.395","0.909","0.00121","9","0.114","-5.897","0","0.0956","102.464","0.565","0"
"Carlos Jimenez","Anita Love's","0.0245","0.772","0.835","0.829","5","0.0878","-8.315","0","0.0773","128.002","0.897","0"
"The Almost","Little Drummer Boy","0.0248","0.654","0.708","2.01E-4","7","0.0941","-7.486","1","0.0465","164.057","0.463","1"
"Alas","Silencio De Aguas Profundas","0.799","0.356","0.236","0.544","5","0.0952","-15.204","1","0.0382","106.456","0.0371","0"
"Sofi Marinova","Studen plamuk","0.482","0.554","0.772","0.0","0","0.386","-4.463","0","0.0559","145.98","0.539","0"
"Los Ninos De Sara","Lioraras","0.0959","0.754","0.95","1.42E-6","6","0.0756","-5.437","0","0.113","114.976","0.384","0"
"The Gentle Good","Hiraeth am Feirion","0.85","0.351","0.149","0.187","2","0.104","-16.127","0","0.0407","97.392","0.095","0"
"Jimmy Riley","Conversation","0.198","0.719","0.564","1.91E-6","5","0.0632","-7.564","1","0.0622","82.887","0.797","0"
"Backstreet Boys","The Call","0.117","0.696","0.874","0.0","10","0.331","-3.318","0","0.0772","104.196","0.747","1"
"1. Futurologischer Congress","Die Art von Mann","0.174","0.565","0.547","8.56E-6","10","0.109","-8.165","1","0.0438","107.207","0.659","0"
"Tom Collier","Eddie's Pad","0.787","0.466","0.393","0.898","8","0.0824","-17.341","0","0.0288","111.897","0.342","0"
"Heavenly","Liberty","8.52E-6","0.378","0.941","0.00368","4","0.12","-4.249","0","0.0433","175.03","0.369","0"
"Los Morros Del Norte","Raza Cristalera","0.127","0.839","0.796","0.0","7","0.149","-5.138","1","0.129","120.03","0.848","0"
"Moon Mullican","The Tie That Binds","0.991","0.578","0.141","0.64","0","0.405","-15.746","1","0.0374","117.823","0.483","1"
"Helen Love","First Boyfriend","0.0242","0.69","0.765","0.0","8","0.36","-6.732","1","0.0558","97.55","0.967","0"
"Yuko Kanzaki","Seikurabe (Karaoke)","0.952","0.584","0.205","0.834","0","0.113","-11.342","1","0.0404","179.856","0.509","0"
"Moonface","G G Kah","6.86E-4","0.825","0.922","0.919","1","0.0731","-8.114","1","0.0487","123.995","0.587","0"
"30 Seconds To Mars","The Mission","1.55E-4","0.49","0.826","0.134","8","0.197","-4.271","1","0.063","95.003","0.148","0"
"Suicidal Tendencies","Two-Sided Politics","0.00554","0.424","0.925","0.0","4","0.11","-7.727","0","0.0821","116.812","0.5","0"
"Grace Gale","La Matanza","0.00923","0.477","0.905","5.3E-5","0","0.111","-5.901","0","0.0428","155.075","0.676","0"
"King Tee","On Tha Rox","0.0823","0.847","0.918","0.0","7","0.329","-6.633","1","0.369","91.72","0.894","0"
"Alain Morisod","L'Amour en Heritage","0.752","0.247","0.178","0.95","7","0.111","-19.143","1","0.039","139.951","0.0381","0"
"Kassav'","Medley Final","0.138","0.491","0.94","0.00151","9","0.971","-6.236","1","0.0451","137.265","0.757","0"
"X","All Over Now","0.0239","0.603","0.689","3.27E-6","0","0.33","-10.729","1","0.0304","99.088","0.761","0"
"Sui Generis","Cuando Ya Me Empiece A Quedar Solo","0.863","0.3","0.115","0.0","7","0.124","-12.241","0","0.0313","95.057","0.0811","0"
"Eminem","Beautiful","0.251","0.727","0.696","0.0","5","0.0726","-4.472","0","0.0706","132.077","0.467","1"
"Sunnyland Slim","No More Troubles","0.682","0.338","0.338","0.307","0","0.23","-12.11","1","0.0502","74.739","0.508","0"
"Cauda Pavonis","Juggernaut","0.0169","0.322","0.897","4.6E-6","7","0.218","-3.39","1","0.0893","180.063","0.481","0"
"Planetakis","Letters to Norway","0.00682","0.497","0.99","0.0","0","0.0971","-2.021","1","0.105","138.058","0.55","0"
"The Fureys","The First Leaves Of Autumn","0.691","0.477","0.0969","1.79E-5","0","0.109","-20.789","1","0.0334","94.77","0.389","1"
"Simply Red","Maybe Someday...","0.225","0.578","0.516","0.0395","5","0.0734","-9.915","1","0.0279","167.181","0.528","0"
"Juana Molina","j Uh!","0.955","0.391","0.203","0.966","2","0.112","-19.947","1","0.0595","82.047","0.341","0"
"Mothers Pride","Silence","0.138","0.493","0.414","4.33E-4","7","0.101","-6.291","1","0.0329","79.232","0.505","0"
"Byzantine","Absolute Horizon","2.33E-5","0.261","0.97","0.0087","0","0.17","-5.378","1","0.124","98.884","0.146","0"
"Halfway to Gone","Turnpike","1.47E-5","0.348","0.795","0.733","11","0.0466","-5.114","0","0.0466","122.529","0.213","0"
"Robben Ford","Spoonful","0.0185","0.528","0.879","0.114","11","0.877","-6.392","0","0.0967","126.099","0.639","0"
"Charlie Cruz","Si Te Dicen Por Ahi","0.503","0.675","0.961","0.0","4","0.143","-2.572","0","0.0724","94.31","0.817","0"
"The Steeles","On The Road To Emmaus","0.195","0.71","0.522","0.0","5","0.106","-9.951","1","0.0348","117.904","0.786","0"
