"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Albert Collins","Same Old Thing","0.12","0.712","0.591","0.00135","0","0.0454","-11.609","1","0.0394","94.485","0.737","1"
"Lyrics Born","I Changed My Mind (DJ Spinna Remix)","0.0132","0.732","0.967","4.34E-6","11","0.326","-3.489","1","0.21","98.922","0.581","1"
"Dr. Elmo","Grandma's Spending Christmas with the Superstars","0.919","0.818","0.304","0.0","5","0.0778","-15.584","1","0.0518","106.093","0.885","1"
"Grandmaster Flash","Underarms","0.183","0.789","0.602","0.0","2","0.12","-16.081","1","0.0949","98.196","0.792","0"
"Incubus","Warning","0.00143","0.504","0.522","2.36E-4","4","0.0958","-8.297","1","0.0259","81.047","0.222","0"
"Lionel Richie","Tonight Will Be Alright","0.0672","0.651","0.816","0.00548","8","0.0524","-8.24","1","0.0279","125.199","0.72","1"
"John Sebastian","Sportin' Life","0.564","0.646","0.148","5.26E-4","0","0.243","-19.91","1","0.0422","68.428","0.397","0"
"Blind Boy Fuller","Big Leg Woman Gets My Pay","0.973","0.602","0.258","6.26E-5","7","0.252","-15.718","1","0.109","173.363","0.71","1"
"Camp Lo","Uptown","0.0495","0.721","0.949","0.0","6","0.327","-5.685","1","0.278","83.028","0.835","0"
"Gerald Clayton","Two Heads One Pillow","0.0197","0.511","0.33","0.787","10","0.138","-14.326","1","0.0622","143.297","0.362","0"
"Barbarito Diez","De Paris Un Caballero","0.889","0.502","0.453","0.0","5","0.0634","-11.387","1","0.0463","78.52","0.965","0"
"Janet Jackson","Again (Instrumental)","0.916","0.665","0.325","0.795","0","0.102","-13.241","1","0.0806","132.016","0.556","1"
"Mikey Dread","Quest for Oneness","0.227","0.808","0.754","0.00201","5","0.0578","-7.007","0","0.14","79.042","0.965","0"
"Dolce; Orange Factory","Fire (Orange Factory Dub)","0.00701","0.781","0.906","0.701","3","0.084","-6.793","0","0.0517","135.02","0.198","0"
"iTAL tEK","Tokyo Freeze","0.0044","0.409","0.608","0.903","6","0.0956","-8.533","0","0.0723","164.01","0.387","0"
"Eddie Cantor","Now's The Time To Fall In Love","0.941","0.629","0.537","0.0","10","0.314","-15.525","1","0.948","135.85","0.722","1"
"Daddy Yankee","Descontrol","0.11","0.729","0.876","7.15E-4","6","0.301","-3.818","0","0.0679","92.993","0.674","0"
"Concretes","Souvenirs","0.322","0.607","0.488","0.0472","2","0.234","-7.632","1","0.0278","119.697","0.488","0"
"B.B. King","Please Remember Me","0.897","0.458","0.419","4.9E-5","2","0.113","-7.376","1","0.0396","129.805","0.339","1"
"Bob Carlisle","Man Of No Reputation","0.523","0.649","0.404","2.42E-5","7","0.0764","-15.067","1","0.0408","155.442","0.362","0"
"Stephen Marley / Damian Marley","The Mission","0.169","0.842","0.722","0.0","9","0.255","-7.157","0","0.0464","116.05","0.96","0"
"Light Of The World","Pete's Crusade","0.199","0.729","0.6","0.949","0","0.131","-13.475","1","0.0444","120.588","0.869","0"
"Tito Rodriguez","Mango Del Monte","0.788","0.696","0.613","3.36E-4","2","0.112","-10.284","0","0.067","101.833","0.696","0"
"Ray Sandoval","Tempestad","0.866","0.518","0.261","0.914","4","0.105","-17.586","0","0.0434","106.949","0.424","0"
"Mack and Jamie","Althea Cooley","0.759","0.807","0.314","0.0","6","0.497","-13.498","1","0.888","106.195","0.968","0"
"Dora The Explorer","Limbo Rock","0.21","0.855","0.893","0.0","2","0.0319","-5.162","1","0.146","104.958","0.904","1"
"Don Gibson","Blue Blue Day","0.794","0.729","0.486","0.0","4","0.192","-10.84","1","0.0299","100.161","0.978","1"
"Jake Hess","So Many Reasons","0.819","0.513","0.343","0.0632","6","0.707","-16.692","1","0.0335","92.833","0.478","1"
"Alice Stuart","Bad Girl","0.878","0.574","0.17","0.0","3","0.0846","-8.717","0","0.0329","119.944","0.22","0"
"The Rascals","I'm So Happy Now (Single Version)","0.0934","0.588","0.438","6.63E-6","9","0.113","-10.339","1","0.0388","124.417","0.608","1"
"Mohammad Nouri","Morghe Eshgh","0.972","0.314","0.123","0.115","3","0.23","-15.758","1","0.0324","86.652","0.253","0"
"Firehouse","Talk Of The Town","4.11E-5","0.656","0.747","0.192","1","0.139","-8.098","1","0.0316","119.428","0.958","1"
"Angels","Tulip","0.308","0.56","0.652","0.0","7","0.0924","-5.951","1","0.0306","103.059","0.282","0"
"YZ","More than War","0.276","0.482","0.548","0.0","1","0.107","-11.232","0","0.341","87.275","0.588","0"
"Statues","Urbania","0.00287","0.491","0.407","7.1E-4","0","0.0603","-8.799","1","0.061","136.589","0.232","0"
"Willie Bobo","A Little Tear","0.574","0.372","0.287","0.182","6","0.137","-16.455","1","0.0397","143.501","0.479","0"
"Sick Puppies","Master Of The Universe","4.77E-4","0.436","0.888","5.0E-5","2","0.284","-5.308","1","0.119","104.462","0.312","0"
"Lizzy Borden","The Darker Side","8.02E-4","0.353","0.813","1.73E-6","10","0.164","-4.065","1","0.045","115.017","0.376","1"
"Lifehouse","Better Luck Next Time","2.96E-4","0.479","0.852","0.0","4","0.256","-3.894","1","0.028","81.988","0.543","1"
"Gene Clark","Set You Free This Time","0.646","0.592","0.423","0.0","2","0.0745","-12.923","1","0.0264","98.545","0.801","1"
"Naseebo Lal","Dholna Dholna","0.297","0.553","0.665","0.0352","0","0.145","-6.624","1","0.0382","76.341","0.727","0"
"Gang Of Four","Is It Love","0.0196","0.904","0.426","0.178","9","0.218","-14.322","1","0.0799","116.976","0.446","0"
"The Del McCoury Band","Rain Please Go Away","0.172","0.604","0.588","3.28E-4","11","0.187","-10.187","1","0.0291","104.941","0.928","1"
"Rustless","It's The Three Of Us Left","0.86","0.278","0.331","0.814","6","0.119","-10.148","0","0.0316","74.958","0.0394","0"
"Jean Gabin","C'est moi le mari","0.989","0.698","0.367","0.0082","6","0.117","-12.379","1","0.0535","95.531","0.831","0"
"Harvey Averne","Why Can't We Really Be Free","0.641","0.5","0.157","1.48E-6","8","0.255","-21.269","1","0.0295","91.653","0.66","1"
"Kings Of Leon","Genius","0.0275","0.442","0.83","0.0","7","0.218","-5.978","1","0.0478","125.554","0.506","0"
"Orbital","Illuminate","8.63E-4","0.597","0.837","0.0","5","0.107","-6.382","1","0.0385","125.971","0.531","0"
"Scott Wesley Brown","Pray For Me (One Step Closer Album Version)","0.646","0.478","0.256","0.0","2","0.179","-12.217","1","0.0253","80.28","0.235","1"
"Andy Russell","I Love You And You Love Me","0.877","0.318","0.641","0.139","0","0.173","-5.678","1","0.043","109.12","0.456","1"
"Bodies In the Gears of the Apparatus","Xenophobic Hate Machine","1.74E-6","0.195","0.929","0.811","4","0.1","-6.136","1","0.0874","133.209","0.213","1"
"Helen O'Connell","The Sweetest Sounds","0.809","0.394","0.257","4.01E-4","5","0.293","-14.087","0","0.0316","134.316","0.551","1"
"Klaus Badelt","Time Travel","0.709","0.158","0.148","0.853","2","0.152","-17.967","1","0.0368","77.353","0.0363","0"
"The Chap","They Have a Name","0.0821","0.867","0.568","2.88E-5","5","0.319","-12.778","0","0.268","149.973","0.953","1"
"Irma Thomas","I Gave You Everything","0.485","0.868","0.424","5.69E-4","2","0.0777","-11.451","1","0.0365","112.819","0.969","1"
"Dann Huff","Light","0.0318","0.593","0.488","0.73","7","0.169","-14.035","1","0.0294","120.357","0.762","0"
"Shanadoo","King Kong","0.00794","0.804","0.844","0.557","5","0.0418","-6.372","0","0.0471","139.974","0.773","0"
"Fiona","Since I've Been Loving You","0.0438","0.567","0.643","1.17E-6","11","0.083","-5.973","1","0.0667","85.176","0.687","0"
"Jefferson Starship","Fading Lady Light","0.558","0.55","0.562","0.0","10","0.0969","-8.225","1","0.029","122.277","0.298","1"
"The Grip Weeds","Changed","7.55E-6","0.331","0.823","0.0785","10","0.171","-5.507","1","0.0299","129.368","0.442","0"
"Donnie McClurkin","I'm Walking","0.0483","0.441","0.91","6.36E-5","8","0.695","-4.01","1","0.232","101.515","0.576","0"
"Iggy Pop","Lust for life (recorded during the us tour in 1986)","0.00903","0.468","0.8","0.358","8","0.743","-13.611","1","0.0508","118.91","0.574","0"
"Barbara Fairchild","Boulevard In Heaven","0.916","0.27","0.207","0.0","9","0.107","-7.394","1","0.033","173.969","0.154","0"
"Gwen Stefani","What You Waiting For?","0.0488","0.675","0.959","7.22E-6","5","0.513","-2.105","1","0.0698","136.042","0.697","1"
"Varios","II Allegro","0.95","0.715","0.344","0.912","5","0.163","-16.322","1","0.0446","112.368","0.864","0"
"Joe Lynn Turner","Second Hand Life","0.0272","0.502","0.827","0.0","3","0.308","-5.751","0","0.0401","107.049","0.175","1"
"Killers","Children Of The Revolution","0.0173","0.459","0.946","0.00409","6","0.0618","-3.92","1","0.0592","128.805","0.423","0"
"Candlebox","Lover Come Back To Me","0.00144","0.32","0.615","5.46E-5","5","0.186","-7.038","1","0.0348","125.72","0.321","0"
"DAVE MATTHEWS BAND","Tripping Billies","4.96E-4","0.569","0.932","0.0342","11","0.259","-5.659","0","0.0388","120.858","0.944","0"
"Los Brujos","Si Yo Tuviera","0.481","0.64","0.335","0.0","7","0.211","-17.054","0","0.889","88.657","0.779","0"
"Ionics","Roll Back The Rug","0.51","0.502","0.656","6.43E-5","5","0.105","-9.529","1","0.0616","136.033","0.288","0"
"The Clancy Brothers;Tommy Makem","In This Windy Old Weather","0.906","0.463","0.487","0.0","1","0.9","-13.287","1","0.104","82.889","0.7","1"
"Stefon Harris","Alovi","0.892","0.547","0.387","0.0711","7","0.0895","-12.742","0","0.0371","132.036","0.295","0"
"Bullet For My Valentine","4 Words (To Choke Upon)","8.79E-5","0.379","0.95","3.09E-4","8","0.109","-2.895","1","0.0845","92.489","0.316","1"
"Phil Collins","Please Come Out Tonight","0.853","0.39","0.243","2.3E-4","3","0.111","-13.074","1","0.0296","179.642","0.145","1"
"Whitesnake","Fool For Your Loving","0.00171","0.503","0.943","4.1E-5","9","0.253","-4.951","0","0.0403","125.861","0.536","1"
"Jean Fauque","Off The Record","0.934","0.495","0.321","0.048","0","0.114","-12.659","0","0.0311","112.281","0.114","1"
"Clifton Chenier","Johnny Can't Dance","0.0329","0.587","0.603","1.23E-4","0","0.195","-6.544","1","0.0354","142.54","0.923","0"
"Kurupt","Girls All Pause","0.0931","0.953","0.622","0.0","11","0.29","-7.76","1","0.25","103.427","0.742","0"
"John Debney","Porcelain Man","0.8","0.0711","0.0984","0.092","10","0.0987","-37.014","1","0.134","76.788","0.05","1"
"Neil Diamond","Brooklyn On A Saturday Night","0.0283","0.75","0.258","2.74E-6","0","0.0448","-16.946","1","0.0419","139.435","0.534","1"
"Cass Fox","Touch Me","0.00228","0.585","0.946","0.015","4","0.072","-6.175","0","0.064","128.874","0.651","0"
"Mystic Revelation of Rastafari","Song","0.11","0.678","0.342","0.836","1","0.139","-21.252","1","0.241","120.032","0.528","1"
"Alice In Chains","Sickman","0.00743","0.287","0.912","6.9E-4","1","0.0871","-5.553","1","0.0942","138.871","0.274","0"
"Jamie Richards","Easier By Now","0.358","0.6","0.394","0.0","2","0.141","-10.095","1","0.0377","83.844","0.177","0"
"Seamus Egan","Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig)","0.895","0.421","0.39","0.0233","2","0.273","-11.46","1","0.0489","128.058","0.963","1"
"Warner mack","Is It Wrong","0.843","0.658","0.414","0.235","8","0.105","-10.84","1","0.029","94.224","0.852","0"
"Sandy Posey","When Will I Be Loved","0.153","0.685","0.585","0.0","4","0.116","-13.315","1","0.0343","121.06","0.836","1"
"Alexandre Desplat","The Epi-Pen","0.326","0.289","0.24","0.715","1","0.134","-16.016","1","0.0415","97.822","0.0293","0"
"Utopia","The Up","0.226","0.675","0.708","0.919","8","0.229","-8.645","1","0.0412","117.074","0.385","1"
"Crowbar","No Quarter","2.41E-4","0.398","0.726","0.107","4","0.119","-8.262","1","0.0397","95.065","0.377","0"
"Pucho & His Latin Soul Brothers","Got My Mojo Workin","0.286","0.687","0.485","0.0587","1","0.202","-16.313","1","0.0397","115.434","0.85","1"
"Casual","OAKtown","0.00427","0.854","0.528","0.0","4","0.163","-7.64","0","0.345","160.017","0.651","0"
"STEVE CAMP","Judgement Begins With The House Of God","0.817","0.393","0.166","0.0","0","0.272","-17.398","1","0.0368","110.026","0.144","0"
"Johnny Horton","The Battle Of New Orleans","0.764","0.703","0.776","0.0","9","0.0988","-10.983","1","0.139","177.283","0.921","1"
"Lockwood","Meat Parade","0.05","0.532","0.947","0.0535","0","0.19","-6.472","1","0.234","107.43","0.201","0"
"Alexandre Desplat","Breaking In","0.644","0.547","0.272","0.859","2","0.135","-20.312","1","0.0418","92.056","0.0355","0"
"Pat Travers","Bazooka","0.0138","0.464","0.927","3.32E-4","6","0.294","-5.136","1","0.0563","95.932","0.693","0"
"Jimmie Davis","It Makes No Difference","0.847","0.66","0.308","0.562","7","0.0727","-14.571","1","0.0309","150.167","0.808","1"
"Gloria","All the Way","1.03E-4","0.416","0.904","7.85E-5","7","0.292","-5.553","1","0.0824","95.465","0.42","1"
"Marco Beltrami","1001 Robots","0.6","0.144","0.0404","0.695","1","0.109","-20.373","1","0.0396","79.523","0.0388","0"
"Nadine Renee","Next Time","0.265","0.596","0.591","0.0","2","0.0974","-6.86","1","0.034","84.031","0.28","0"
"Alternative TV","Dub In Bed","0.398","0.632","0.404","0.576","11","0.132","-16.991","0","0.0321","136.673","0.791","0"
"The Real Kids","Better Be Good","7.32E-5","0.321","0.655","0.753","4","0.306","-14.905","1","0.0642","161.236","0.713","0"
"Martin Sexton","White Christmas","0.907","0.385","0.0772","3.42E-6","3","0.098","-10.49","1","0.033","178.068","0.279","0"
"Irma Thomas","River Is Waiting","0.646","0.438","0.594","2.1E-4","3","0.151","-7.96","1","0.0292","149.686","0.742","1"
"Why?","Sanddollars","0.433","0.587","0.751","5.45E-5","9","0.312","-5.077","1","0.0361","116.071","0.39","0"
"Hiram Bullock","Voodoo Chile","0.0296","0.293","0.623","1.73E-5","9","0.117","-8.238","1","0.045","135.173","0.536","0"
"John Mayall & The Bluesbreakers","Looking Back","0.595","0.277","0.318","0.187","5","0.137","-15.404","0","0.0355","98.966","0.488","0"
"Scarlet's Remains","1492","0.00141","0.165","0.96","2.57E-4","8","0.326","-7.993","0","0.232","171.352","0.352","0"
"Hank Locklin","Send Me The Pillow You Dream On","0.84","0.595","0.308","4.08E-6","3","0.0942","-11.626","1","0.0333","119.755","0.624","1"
"Tim Exile","Fortress","0.141","0.624","0.788","0.0917","1","0.0981","-6.755","1","0.0896","109.996","0.369","0"
"deadboy & the Elephantmen","No Rainbow","0.697","0.469","0.12","0.231","6","0.102","-10.161","1","0.0431","159.556","0.353","1"
"The Lord Henry","Is This Legal","1.7E-5","0.371","0.731","2.59E-5","9","0.278","-4.871","1","0.0396","143.015","0.224","1"
"Dark Fortress","Ghastly Indoctrination","2.2E-5","0.332","0.813","0.812","1","0.203","-8.311","1","0.0998","115.36","0.0398","0"
"Professor Longhair","Junco Partner","0.728","0.381","0.487","2.28E-5","10","0.311","-12.282","1","0.041","169.878","0.923","0"
"Giorgos Tsalikis","Apotoma","0.355","0.658","0.399","0.0","6","0.742","-12.313","0","0.243","124.249","0.961","0"
"Eddy Arnold","What's He Doin' In My World","0.876","0.274","0.266","1.12E-5","1","0.0963","-11.693","1","0.0335","203.383","0.45","1"
"Debbie Davies","Little Sister","0.163","0.779","0.648","2.51E-4","2","0.21","-6.638","0","0.0313","116.962","0.904","0"
"Hadag Nahash","Chalifot (Suits) (Live) (ft. Lioara Itzchak)","0.0741","0.526","0.834","4.59E-6","4","0.677","-5.517","1","0.0656","83.988","0.507","0"
"Charley Patton","Moon Going Down","0.994","0.618","0.275","0.418","10","0.116","-14.77","1","0.0394","108.894","0.483","0"
"Memphis Sheiks","Diamond In The Bluff","0.779","0.342","0.275","0.0833","9","0.158","-16.531","1","0.0312","89.649","0.422","0"
"Don Francisco","Gotta Tell Somebody","0.586","0.404","0.469","0.0","9","0.0799","-10.905","0","0.0683","101.57","0.315","1"
"The Oak Ridge Boys","God's Hands","0.918","0.298","0.263","3.89E-6","5","0.264","-12.151","1","0.0277","64.624","0.396","0"
"Memphis La Blusera","Hoy Es Hoy","0.413","0.563","0.531","5.55E-5","7","0.345","-12.566","0","0.03","78.612","0.822","0"
"Atman","Luminous Bliss","0.208","0.631","0.62","0.0715","9","0.068","-8.613","0","0.0361","118.006","0.211","0"
"Eldar","Dat Dere","0.675","0.498","0.257","0.825","2","0.27","-17.259","1","0.059","135.064","0.155","0"
"Audio Adrenaline","My God  (Audio Adrenaline Album Version)","0.231","0.636","0.721","1.37E-5","9","0.701","-7.61","0","0.235","99.648","0.422","0"
"Johnny Otis","Lovers Lane Boogie","0.931","0.604","0.141","5.1E-5","5","0.094","-15.447","0","0.0345","100.399","0.635","1"
"SKOLD vs. KMFDM","Alkohol","0.00241","0.631","0.812","0.0385","10","0.629","-6.235","1","0.0527","127.033","0.523","0"
"Alexis HK","Juste Une Fois","0.853","0.563","0.228","0.0","9","0.382","-14.17","1","0.0852","92.928","0.508","0"
"Devo","Soo Bawlz","0.0781","0.754","0.784","0.00553","9","0.174","-7.278","1","0.104","155.348","0.615","0"
"fIREHOSE","For The Singer Of R.E.M.","0.211","0.424","0.58","0.00553","9","0.105","-15.527","1","0.032","179.128","0.735","0"
"Jennifer Lopez","Play","0.0303","0.775","0.729","0.00247","1","0.0361","-4.229","0","0.162","104.719","0.895","1"
"Madonna","Revolver [Tracy Young's Shoot To Kill Remix]","0.00354","0.713","0.821","0.92","10","0.0363","-4.765","0","0.0451","127.993","0.593","0"
"Bill & Gloria Gaither","Holy Ground (Homecoming Hymns Version)","0.566","0.302","0.404","0.0","2","0.974","-10.495","1","0.0368","140.075","0.183","0"
"Al Dexter","I'll Wait for You Dear","0.909","0.676","0.391","0.0798","2","0.102","-12.141","1","0.0523","205.832","0.974","1"
"Ellen McIlwaine","Spontanous Combustion","0.0773","0.806","0.66","0.0101","7","0.0377","-10.982","1","0.153","102.626","0.933","0"
"Les Ogres De Barback","Niev nietch nievitch","0.406","0.639","0.762","0.524","4","0.0563","-5.76","0","0.0701","137.165","0.93","0"
"Maxi Priest","Groovin' In The Midnight","0.0401","0.652","0.645","2.29E-5","10","0.0739","-8.482","0","0.0414","92.945","0.555","1"
"Tom Petty And The Heartbreakers","Christmas All Over Again","0.0592","0.521","0.831","0.0","9","0.344","-8.183","1","0.0326","138.803","0.693","1"
"Pretty Boy Floyd","Gangster Of Love","0.696","0.603","0.822","0.0458","5","0.326","-10.24","1","0.0436","97.407","0.563","1"
"Tweeterfriendly Music","Drop of Rain","0.553","0.498","0.3","1.16E-4","7","0.0963","-10.716","1","0.0352","100.315","0.185","0"
"Sonny Landreth","She Left Me A Mule ","0.366","0.749","0.626","0.0405","9","0.253","-10.029","1","0.0289","131.496","0.834","1"
"Janis Joplin","Get It While You Can","0.58","0.39","0.443","1.84E-4","5","0.125","-9.629","1","0.0298","147.016","0.344","1"
"Yahir","Amigo (Con el Coro de Infantes de la Basilica de Guadalupe)","0.14","0.636","0.716","0.0","2","0.145","-6.064","0","0.0352","143.912","0.787","0"
"John Holt","The Tide Is High - Original","0.127","0.512","0.318","0.0","7","0.196","-10.123","1","0.0302","96.389","0.841","0"
"V Sinizter","Valentine's Day","0.206","0.754","0.76","0.0","6","0.219","-5.789","1","0.307","91.824","0.516","0"
"Joe Rogan","Fear Factor (Shiny Happy Jihad)","0.779","0.55","0.851","0.0","5","0.908","-7.492","1","0.932","105.368","0.317","1"
"Santana","Fried Neck Bones And Some Home Fries","0.289","0.592","0.652","0.757","0","0.0741","-10.923","0","0.0381","131.176","0.737","0"
